publishedAt,authorDisplayName,textDisplay,likeCount,Type,char_count,textDisplay_clean,textDisplay_casefolding,textDisplay_stopword,textDisplay_token,textDisplay_stemming
2024-12-11 06:59:03+00:00,@millarachmayanti7542,Kbnyakan yg bully warga tiktok. Miris,0,Non-Toxic,37,Kbnyakan yg bully warga tiktok Miris,kbnyakan yg bully warga tiktok miris,kbnyakan yg bully warga tiktok miris,"['kbnyakan', 'yg', 'bully', 'warga', 'tiktok', 'miris']","['kbnyakan', 'yg', 'bully', 'warga', 'tiktok', 'miris']"
2024-12-08 16:12:49+00:00,@sellin.27,Bocill meteorr acuuuâ¤â¤â¤â¤â¤,5,Non-Toxic,35,Bocill meteorr acuuu,bocill meteorr acuuu,bocill meteorr acuuu,"['bocill', 'meteorr', 'acuuu']","['bocill', 'meteorr', 'acuuu']"
2024-12-08 16:12:03+00:00,@131syndrome2,Gemesssnya dobeeeel yaAllah Abe manyunnya gemesin banget ðŸ˜,8,Non-Toxic,61,Gemesssnya dobeeeel yaAllah Abe manyunnya gemesin banget ,gemesssnya dobeeeel yaallah abe manyunnya gemesin banget ,gemesssnya dobeeeel yaallah abe manyunnya gemesin banget,"['gemesssnya', 'dobeeeel', 'yaallah', 'abe', 'manyunnya', 'gemesin', 'banget']","['gemesssnya', 'dobeeeel', 'yaallah', 'abe', 'manyunnya', 'gemesin', 'banget']"
2024-12-08 16:11:41+00:00,@steffaniezw,"abeeee lucu banget, gemesssðŸ˜­â¤ï¸â¤ï¸â¤ï¸ aja juga gemessss",15,Non-Toxic,67,abeeee lucu banget gemesss aja juga gemessss,abeeee lucu banget gemesss aja juga gemessss,abeeee lucu banget gemesss aja gemessss,"['abeeee', 'lucu', 'banget', 'gemesss', 'aja', 'gemessss']","['abeeee', 'lucu', 'banget', 'gemesss', 'aja', 'gemessss']"
2024-12-08 16:05:40+00:00,@retnonino9609,Gemasaaa,1,Non-Toxic,8,Gemasaaa,gemasaaa,gemasaaa,['gemasaaa'],['gemasaaa']
2024-12-08 16:00:40+00:00,@NTrailerFilm,Calon CEO dan DIRUT,0,Non-Toxic,19,Calon CEO dan DIRUT,calon ceo dan dirut,calon ceo dirut,"['calon', 'ceo', 'dirut']","['calon', 'ceo', 'dirut']"
2024-12-08 15:58:05+00:00,@yoonhun2290,Duo gemas,11,Non-Toxic,9,Duo gemas,duo gemas,duo gemas,"['duo', 'gemas']","['duo', 'gemas']"
2024-12-08 15:57:46+00:00,@Hrniyanti14,Aja expresinya mma ggi banget,8,Non-Toxic,29,Aja expresinya mma ggi banget,aja expresinya mma ggi banget,aja expresinya mma ggi banget,"['aja', 'expresinya', 'mma', 'ggi', 'banget']","['aja', 'expresinya', 'mma', 'ggi', 'banget']"
2024-12-08 15:57:35+00:00,@deviayolanda9785,2 ank kecil tergemesh ðŸ˜Š,7,Non-Toxic,26, ank kecil tergemesh , ank kecil tergemesh ,ank tergemesh,"['ank', 'tergemesh']","['ank', 'tergemesh']"
2024-12-08 15:55:08+00:00,@nabilahcollege,"Cipung collab sama ritsukii, pleaseðŸ¤©ðŸ™ðŸ»",0,Non-Toxic,47,Cipung collab sama ritsukii please,cipung collab sama ritsukii please,cipung collab ritsukii please,"['cipung', 'collab', 'ritsukii', 'please']","['cipung', 'collab', 'ritsukii', 'please']"
2024-12-08 15:53:18+00:00,@DeriFioff,Yg ngebully balita pasti lg depresi ðŸ˜‚,1,Toxic,40,Yg ngebully balita pasti lg depresi ,yg ngebully balita pasti lg depresi ,yg ngebully balita lg depresi,"['yg', 'ngebully', 'balita', 'lg', 'depresi']","['yg', 'ngebully', 'balita', 'lg', 'depresi']"
2024-12-08 15:51:46+00:00,@TegarAwinja,kok ajja mukul,0,Toxic,14,kok ajja mukul,kok ajja mukul,ajja mukul,"['ajja', 'mukul']","['ajja', 'mukul']"
2024-12-08 21:33:15+00:00,@SemFirdaus-zp6qk,apanya yg di pukulðŸ˜‚ mata lo3ðŸ˜‚,0,Non-Toxic,35,apanya yg di pukul mata ,apanya yg di pukul mata ,apanya yg mata,"['apanya', 'yg', 'mata']","['apa', 'yg', 'mata']"
2024-12-09 07:40:45+00:00,@nania4450,Bagian mana mukulnya,0,Non-Toxic,20,Bagian mana mukulnya,bagian mana mukulnya,mukulnya,['mukulnya'],['mukulnya']
2024-12-08 15:51:15+00:00,@erosrosmawati3636,Abe sm ajja is the best ðŸ¥°ðŸ¥°ðŸ¥°,3,Non-Toxic,36,Abe sm ajja is the best ,abe sm ajja is the best ,abe sm ajja is the best,"['abe', 'sm', 'ajja', 'is', 'the', 'best']","['abe', 'sm', 'ajja', 'is', 'the', 'best']"
2024-12-08 15:50:58+00:00,@resaa0219,Aaaaaa lucuu mreka masakÂ²ðŸ˜,7,Non-Toxic,30,Aaaaaa lucuu mreka masak,aaaaaa lucuu mreka masak,aaaaaa lucuu mreka masak,"['aaaaaa', 'lucuu', 'mreka', 'masak']","['aaaaaa', 'lucuu', 'mreka', 'masak']"
2024-12-08 15:50:01+00:00,@gamemobilelegends8234,Kurang malam up nya,0,Non-Toxic,19,Kurang malam up nya,kurang malam up nya,malam up nya,"['malam', 'up', 'nya']","['malam', 'up', 'nya']"
2024-12-08 15:46:45+00:00,@Syassie,tolong jangan ada yang ngejulid-in 2 bocil ini okeee netijennnn!!<br>They&#39;re just 3 yo kidsss!! jangan pada pedes2 ngomongin anak kecil sedih kaliii aku ini bacanyaaa ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,52,Non-Toxic,187,tolong jangan ada yang ngejulidin  bocil ini okeee  just  yo kidsss jangan pada  ngomongin anak kecil sedih kaliii aku ini bacanyaaa ,tolong jangan ada yang ngejulidin  bocil ini okeee  just  yo kidsss jangan pada  ngomongin anak kecil sedih kaliii aku ini bacanyaaa ,tolong ngejulidin bocil okeee just yo kidsss ngomongin anak sedih kaliii bacanyaaa,"['tolong', 'ngejulidin', 'bocil', 'okeee', 'just', 'yo', 'kidsss', 'ngomongin', 'anak', 'sedih', 'kaliii', 'bacanyaaa']","['tolong', 'ngejulidin', 'bocil', 'okeee', 'just', 'yo', 'kidsss', 'ngomongin', 'anak', 'sedih', 'kaliii', 'bacanyaaa']"
2024-12-08 15:43:32+00:00,@nilasari9162,Banyakin vlog lily donggg,1,Non-Toxic,25,Banyakin vlog lily donggg,banyakin vlog lily donggg,banyakin vlog lily donggg,"['banyakin', 'vlog', 'lily', 'donggg']","['banyakin', 'vlog', 'lily', 'donggg']"
2024-12-08 15:37:43+00:00,@herupamungkas1588,Ajja Undang Ritsuki dong,2,Non-Toxic,24,Ajja Undang Ritsuki dong,ajja undang ritsuki dong,ajja undang ritsuki,"['ajja', 'undang', 'ritsuki']","['ajja', 'undang', 'ritsuki']"
2024-12-08 17:07:53+00:00,@yantipurnamasari838,Setuju niðŸ˜Š,0,Non-Toxic,13,Setuju ni,setuju ni,setuju ni,"['setuju', 'ni']","['tuju', 'ni']"
2024-12-08 15:32:00+00:00,@Strchmdn912,Yeee Abe sama aja masak masakanðŸ¤ðŸ»â¤,0,Non-Toxic,42,Yeee Abe sama aja masak masakan,yeee abe sama aja masak masakan,yeee abe aja masak masakan,"['yeee', 'abe', 'aja', 'masak', 'masakan']","['yeee', 'abe', 'aja', 'masak', 'masakan']"
2024-12-08 15:30:25+00:00,@oktaviasih9339,Ajja ketemu ritsuki dan natsuki dong. mumpung mereka lagi di indo.,1,Non-Toxic,66,Ajja ketemu ritsuki dan natsuki dong mumpung mereka lagi di indo,ajja ketemu ritsuki dan natsuki dong mumpung mereka lagi di indo,ajja ketemu ritsuki natsuki mumpung indo,"['ajja', 'ketemu', 'ritsuki', 'natsuki', 'mumpung', 'indo']","['ajja', 'ketemu', 'ritsuki', 'natsuki', 'mumpung', 'indo']"
2024-12-08 15:30:06+00:00,@indrinurindriana5174,Gemes ðŸ¤ðŸ¤ðŸ¤ðŸ¤ banget bro ajja dan bro abe... Jd chef,2,Non-Toxic,61,Gemes  banget bro ajja dan bro abe Jd chef,gemes  banget bro ajja dan bro abe jd chef,gemes banget bro ajja bro abe jd chef,"['gemes', 'banget', 'bro', 'ajja', 'bro', 'abe', 'jd', 'chef']","['gemes', 'banget', 'bro', 'ajja', 'bro', 'abe', 'jd', 'chef']"
2024-12-08 15:19:31+00:00,@widelinayulianty9877,Lucuu duo bocil 3 liter iniðŸ˜­ sering2 ketemu soalnya celetukan nya sama2 comel,52,Non-Toxic,80,Lucuu duo bocil  liter ini  ketemu soalnya celetukan nya  comel,lucuu duo bocil  liter ini  ketemu soalnya celetukan nya  comel,lucuu duo bocil liter ketemu celetukan nya comel,"['lucuu', 'duo', 'bocil', 'liter', 'ketemu', 'celetukan', 'nya', 'comel']","['lucuu', 'duo', 'bocil', 'liter', 'ketemu', 'celetuk', 'nya', 'comel']"
2024-12-08 15:09:47+00:00,@hilmaliana7267,Gemesy bgtt duo bayik humble,2,Non-Toxic,28,Gemesy bgtt duo bayik humble,gemesy bgtt duo bayik humble,gemesy bgtt duo bayik humble,"['gemesy', 'bgtt', 'duo', 'bayik', 'humble']","['gemesy', 'bgtt', 'duo', 'bayik', 'humble']"
2024-12-08 15:08:52+00:00,@thephalpsboutique7984,Masya Allah lucu sekaliiiii 2 balita iniiiii,7,Non-Toxic,44,Masya Allah lucu sekaliiiii  balita iniiiii,masya allah lucu sekaliiiii  balita iniiiii,masya allah lucu sekaliiiii balita iniiiii,"['masya', 'allah', 'lucu', 'sekaliiiii', 'balita', 'iniiiii']","['masya', 'allah', 'lucu', 'sekaliiiii', 'balita', 'iniiiii']"
2024-12-08 15:08:01+00:00,@dwilia1087,Tambh ritsuki makin seru kali,16,Non-Toxic,29,Tambh ritsuki makin seru kali,tambh ritsuki makin seru kali,tambh ritsuki seru kali,"['tambh', 'ritsuki', 'seru', 'kali']","['tambh', 'ritsuki', 'seru', 'kali']"
2024-12-08 15:06:24+00:00,@matchapiuu,Chef cipung udah undang guest star aja kemaren fadil sekarang abe besok chef juna ya ja,3,Non-Toxic,87,Chef cipung udah undang guest star aja kemaren fadil sekarang abe besok chef juna ya ja,chef cipung udah undang guest star aja kemaren fadil sekarang abe besok chef juna ya ja,chef cipung udah undang guest star aja kemaren fadil abe besok chef juna ya ja,"['chef', 'cipung', 'udah', 'undang', 'guest', 'star', 'aja', 'kemaren', 'fadil', 'abe', 'besok', 'chef', 'juna', 'ya', 'ja']","['chef', 'cipung', 'udah', 'undang', 'guest', 'star', 'aja', 'kemaren', 'fadil', 'abe', 'besok', 'chef', 'juna', 'ya', 'ja']"
2024-12-08 15:01:24+00:00,@sabkayyy,Pejabat mini lagi ngumpul,1,Non-Toxic,25,Pejabat mini lagi ngumpul,pejabat mini lagi ngumpul,pejabat mini ngumpul,"['pejabat', 'mini', 'ngumpul']","['jabat', 'mini', 'ngumpul']"
2024-12-08 14:59:46+00:00,@ersyifa,lucukk cekalii dua bocil iniiðŸ¤,9,Non-Toxic,33,lucukk cekalii dua bocil inii,lucukk cekalii dua bocil inii,lucukk cekalii bocil inii,"['lucukk', 'cekalii', 'bocil', 'inii']","['lucukk', 'cekalii', 'bocil', 'ini']"
2024-12-08 14:59:14+00:00,@RismaWanti-u8l,Lucu lucu teuing abe sama aja â¤,13,Non-Toxic,33,Lucu lucu teuing abe sama aja ,lucu lucu teuing abe sama aja ,lucu lucu teuing abe aja,"['lucu', 'lucu', 'teuing', 'abe', 'aja']","['lucu', 'lucu', 'teuing', 'abe', 'aja']"
2024-12-08 14:55:11+00:00,@IinIndi-x6c,Cipung main di rumah Abe udang Abe lagi KK gigi di vidio bareng Abe lagi KK gigi undang Abe lagi main sama Cipung ajak jalan Abe KK gigi undang Abe lagi dong,3,Non-Toxic,157,Cipung main di rumah Abe udang Abe lagi KK gigi di vidio bareng Abe lagi KK gigi undang Abe lagi main sama Cipung ajak jalan Abe KK gigi undang Abe lagi dong,cipung main di rumah abe udang abe lagi kk gigi di vidio bareng abe lagi kk gigi undang abe lagi main sama cipung ajak jalan abe kk gigi undang abe lagi dong,cipung main rumah abe udang abe kk gigi vidio bareng abe kk gigi undang abe main cipung ajak jalan abe kk gigi undang abe,"['cipung', 'main', 'rumah', 'abe', 'udang', 'abe', 'kk', 'gigi', 'vidio', 'bareng', 'abe', 'kk', 'gigi', 'undang', 'abe', 'main', 'cipung', 'ajak', 'jalan', 'abe', 'kk', 'gigi', 'undang', 'abe']","['cipung', 'main', 'rumah', 'abe', 'udang', 'abe', 'kk', 'gigi', 'vidio', 'bareng', 'abe', 'kk', 'gigi', 'undang', 'abe', 'main', 'cipung', 'ajak', 'jalan', 'abe', 'kk', 'gigi', 'undang', 'abe']"
2024-12-08 14:51:34+00:00,@Refadesrinaputri,sehat-sehat anak baikkâ¤,14,Non-Toxic,25,sehatsehat anak baikk,sehatsehat anak baikk,sehatsehat anak baikk,"['sehatsehat', 'anak', 'baikk']","['sehatsehat', 'anak', 'baikk']"
2024-12-08 14:50:20+00:00,@depiiiiii2511,pinternya bocilâ€™ kuuuu,12,Non-Toxic,24,pinternya bocil kuuuu,pinternya bocil kuuuu,pinternya bocil kuuuu,"['pinternya', 'bocil', 'kuuuu']","['pinternya', 'bocil', 'kuuuu']"
2024-12-08 14:50:03+00:00,@Farikhaa088,gemesssâ¤,3,Non-Toxic,10,gemesss,gemesss,gemesss,['gemesss'],['gemesss']
2024-12-08 14:49:40+00:00,@dianasari2197,Abeee dan Ajaaaa â¤,9,Non-Toxic,20,Abeee dan Ajaaaa ,abeee dan ajaaaa ,abeee ajaaaa,"['abeee', 'ajaaaa']","['abeee', 'ajaaaa']"
2024-12-08 14:48:57+00:00,@dianasari2197,"Ajaaa, Abe dua dua nya bayik lucuuu pinter menggemaskan ygy<br>siiip wopyuuuuuuu",138,Non-Toxic,80,Ajaaa Abe dua dua nya bayik lucuuu pinter menggemaskan ygybrsiiip wopyuuuuuuu,ajaaa abe dua dua nya bayik lucuuu pinter menggemaskan ygybrsiiip wopyuuuuuuu,ajaaa abe nya bayik lucuuu pinter menggemaskan ygybrsiiip wopyuuuuuuu,"['ajaaa', 'abe', 'nya', 'bayik', 'lucuuu', 'pinter', 'menggemaskan', 'ygybrsiiip', 'wopyuuuuuuu']","['ajaaa', 'abe', 'nya', 'bayik', 'lucuuu', 'pinter', 'gemas', 'ygybrsiiip', 'wopyuuuuuuu']"
2024-12-08 14:48:55+00:00,@AldiAnwar-oi3mt,sygnya akuuuu,4,Non-Toxic,13,sygnya akuuuu,sygnya akuuuu,sygnya akuuuu,"['sygnya', 'akuuuu']","['sygnya', 'akuuuu']"
2024-12-08 14:48:48+00:00,@redithaaaraaa7095,cuu amaaayyyyâ¤â¤â¤,7,Non-Toxic,22,cuu amaaayyyy,cuu amaaayyyy,cuu amaaayyyy,"['cuu', 'amaaayyyy']","['cuu', 'amaaayyyy']"
2024-12-08 14:45:48+00:00,@audyananta7944,"DUAAAAA BOCILLLLLLL FAVORITEEEE KUUU, AJJAAA COLLAB SAMA RITSUKIIII DONGGG MUMPUNG ADA DI INDONESIAAAAAAA",4,Non-Toxic,105,DUAAAAA BOCILLLLLLL FAVORITEEEE KUUU AJJAAA COLLAB SAMA RITSUKIIII DONGGG MUMPUNG ADA DI INDONESIAAAAAAA,duaaaaa bocilllllll favoriteeee kuuu ajjaaa collab sama ritsukiiii donggg mumpung ada di indonesiaaaaaaa,duaaaaa bocilllllll favoriteeee kuuu ajjaaa collab ritsukiiii donggg mumpung indonesiaaaaaaa,"['duaaaaa', 'bocilllllll', 'favoriteeee', 'kuuu', 'ajjaaa', 'collab', 'ritsukiiii', 'donggg', 'mumpung', 'indonesiaaaaaaa']","['duaaaaa', 'bocilllllll', 'favoriteeee', 'kuuu', 'ajjaaa', 'collab', 'ritsukiiii', 'donggg', 'mumpung', 'indonesiaaaaaaa']"
2024-12-08 15:01:37+00:00,@irfankompas17,Ritsukiii . Ibunya galak ðŸ˜¢,2,Non-Toxic,29,Ritsukiii  Ibunya galak ,ritsukiii  ibunya galak ,ritsukiii ibunya galak,"['ritsukiii', 'ibunya', 'galak']","['ritsukiii', 'ibu', 'galak']"
2024-12-08 14:44:05+00:00,@AbdulSalehtupang-ss8yh,Mantapp,3,Non-Toxic,7,Mantapp,mantapp,mantapp,['mantapp'],['mantapp']
2024-12-08 14:43:55+00:00,@HadiWiyono-kl4rd,AZZA: pemirsa terus bilang nya wkwkwk,11,Non-Toxic,37,AZZA pemirsa terus bilang nya wkwkwk,azza pemirsa terus bilang nya wkwkwk,azza pemirsa bilang nya wkwkwk,"['azza', 'pemirsa', 'bilang', 'nya', 'wkwkwk']","['azza', 'pirsa', 'bilang', 'nya', 'wkwkwk']"
2024-12-08 14:41:34+00:00,@salsabillaaliffandro6929,Abe bayi banget,14,Non-Toxic,15,Abe bayi banget,abe bayi banget,abe bayi banget,"['abe', 'bayi', 'banget']","['abe', 'bayi', 'banget']"
2024-12-08 14:39:41+00:00,@astrioktavia6364,akhirnya up juga ni,5,Non-Toxic,19,akhirnya up juga ni,akhirnya up juga ni,up ni,"['up', 'ni']","['up', 'ni']"
2024-12-08 14:37:30+00:00,@FatmaChanel567,Gemeeees bngt kaliaaaan berdua Masya Allah anak2 pinter Sholeh â¤,35,Non-Toxic,66,Gemeeees bngt kaliaaaan berdua Masya Allah  pinter Sholeh ,gemeeees bngt kaliaaaan berdua masya allah  pinter sholeh ,gemeeees bngt kaliaaaan berdua masya allah pinter sholeh,"['gemeeees', 'bngt', 'kaliaaaan', 'berdua', 'masya', 'allah', 'pinter', 'sholeh']","['gemeeees', 'bngt', 'kaliaaaan', 'dua', 'masya', 'allah', 'pinter', 'sholeh']"
2024-12-08 14:35:08+00:00,@ayuintan4918,Sebelum ratusannnnâ¤,1,Non-Toxic,21,Sebelum ratusannnn,sebelum ratusannnn,ratusannnn,['ratusannnn'],['ratusannnn']
2024-12-08 14:35:01+00:00,@shaugialatas98,cipung kamu jangan lupa untuk jaga kesehatan karena cuaca lagi tidak bersahabat.,6,Non-Toxic,80,cipung kamu jangan lupa untuk jaga kesehatan karena cuaca lagi tidak bersahabat,cipung kamu jangan lupa untuk jaga kesehatan karena cuaca lagi tidak bersahabat,cipung lupa jaga kesehatan cuaca bersahabat,"['cipung', 'lupa', 'jaga', 'kesehatan', 'cuaca', 'bersahabat']","['cipung', 'lupa', 'jaga', 'sehat', 'cuaca', 'sahabat']"
2024-12-08 14:34:30+00:00,@santikristiyani2866,Gemes 22 nya,10,Non-Toxic,12,Gemes  nya,gemes  nya,gemes nya,"['gemes', 'nya']","['gemes', 'nya']"
2024-12-08 14:27:56+00:00,@ImasMasriyah-sj6pk,Ajjaheeeee &amp; abeâ¤â¤â¤â¤â¤,17,Non-Toxic,35,Ajjaheeeee amp abe,ajjaheeeee amp abe,ajjaheeeee amp abe,"['ajjaheeeee', 'amp', 'abe']","['ajjaheeeee', 'amp', 'abe']"
2024-12-08 14:27:52+00:00,@biberka5601,Seberapa kesal pun kalian sebaiknya anak kecil jangan dibuly tidak peduli anak siapapun,20,Non-Toxic,87,Seberapa kesal pun kalian sebaiknya anak kecil jangan dibuly tidak peduli anak siapapun,seberapa kesal pun kalian sebaiknya anak kecil jangan dibuly tidak peduli anak siapapun,kesal anak dibuly peduli anak,"['kesal', 'anak', 'dibuly', 'peduli', 'anak']","['kesal', 'anak', 'dibuly', 'peduli', 'anak']"
2024-12-08 14:30:40+00:00,@fernandosarindat3903,di bully knpa eh? ðŸ˜®,1,Non-Toxic,22,di bully knpa eh ,di bully knpa eh ,bully knpa eh,"['bully', 'knpa', 'eh']","['bully', 'knpa', 'eh']"
2024-12-08 14:40:06+00:00,@KameliaMarsha,@@fernandosarindat3903ditiktok kak bnyk yang bully ajahe,1,Non-Toxic,56, kak bnyk yang bully ajahe, kak bnyk yang bully ajahe,kak bnyk bully ajahe,"['kak', 'bnyk', 'bully', 'ajahe']","['kak', 'bnyk', 'bully', 'ajahe']"
2024-12-08 18:47:44+00:00,@sitiandadarus5799,"Yang bully ngg punya otak, sy nonton nya biasa aja, lagi ngg kena Abe jg yg d tendang kepala nya dino",0,Toxic,101,Yang bully ngg punya otak sy nonton nya biasa aja lagi ngg kena Abe jg yg  tendang kepala nya dino,yang bully ngg punya otak sy nonton nya biasa aja lagi ngg kena abe jg yg  tendang kepala nya dino,bully ngg otak sy nonton nya aja ngg kena abe jg yg tendang kepala nya dino,"['bully', 'ngg', 'otak', 'sy', 'nonton', 'nya', 'aja', 'ngg', 'kena', 'abe', 'jg', 'yg', 'tendang', 'kepala', 'nya', 'dino']","['bully', 'ngg', 'otak', 'sy', 'nonton', 'nya', 'aja', 'ngg', 'kena', 'abe', 'jg', 'yg', 'tendang', 'kepala', 'nya', 'dino']"
2024-12-08 14:27:21+00:00,@retnochannel121,Gemess amatt siii.. Abe ajaaa â¤,3,Non-Toxic,33,Gemess amatt siii Abe ajaaa ,gemess amatt siii abe ajaaa ,gemess amatt siii abe ajaaa,"['gemess', 'amatt', 'siii', 'abe', 'ajaaa']","['gemess', 'amatt', 'siii', 'abe', 'ajaaa']"
2024-12-08 14:25:07+00:00,@epihepih5912,Tim gercep mana nih<br>ðŸ‘‡ðŸ»,3,Non-Toxic,31,Tim gercep mana nihbr,tim gercep mana nihbr,tim gercep nihbr,"['tim', 'gercep', 'nihbr']","['tim', 'gercep', 'nihbr']"
2024-12-08 14:24:13+00:00,@RoyalCell-p8x,Pinternya,11,Non-Toxic,9,Pinternya,pinternya,pinternya,['pinternya'],['pinternya']
2024-12-08 14:23:22+00:00,@vhiaa840,AKHIRNYA PART 2 MUNCUL ðŸ˜ŠðŸ˜ŠðŸ˜Š,4,Non-Toxic,35,AKHIRNYA PART  MUNCUL ,akhirnya part  muncul ,part muncul,"['part', 'muncul']","['part', 'muncul']"
2024-12-08 14:21:15+00:00,@richisan1233,Ah pertemuan yg d dambakan ponakan2 onlineku â¤ðŸŽ‰,16,Non-Toxic,52,Ah pertemuan yg  dambakan  onlineku ,ah pertemuan yg  dambakan  onlineku ,ah pertemuan yg dambakan onlineku,"['ah', 'pertemuan', 'yg', 'dambakan', 'onlineku']","['ah', 'temu', 'yg', 'damba', 'onlineku']"
2024-12-08 14:20:57+00:00,@suciangelicha8370,"Yg d tunggu2,ðŸ˜‚ðŸ˜‚",5,Non-Toxic,21,Yg  ,yg  ,yg,['yg'],['yg']
2024-12-08 14:20:31+00:00,@silvirianaanjani292,Duo gemessðŸ’—ðŸ˜,3,Non-Toxic,18,Duo gemess,duo gemess,duo gemess,"['duo', 'gemess']","['duo', 'gemess']"
2024-12-08 14:19:13+00:00,@ayin31ramadhan,sakit bgt di tiktok ajja di bully,2,Non-Toxic,33,sakit bgt di tiktok ajja di bully,sakit bgt di tiktok ajja di bully,sakit bgt tiktok ajja bully,"['sakit', 'bgt', 'tiktok', 'ajja', 'bully']","['sakit', 'bgt', 'tiktok', 'ajja', 'bully']"
2024-12-08 14:25:15+00:00,@fernandosarindat3903,di bully knpa?ðŸ˜¢,1,Non-Toxic,18,di bully knpa,di bully knpa,bully knpa,"['bully', 'knpa']","['bully', 'knpa']"
2024-12-08 14:30:13+00:00,@lalamashar5656,â€‹@@fernandosarindat3903dibully fans abe. Jht&quot; bgt bullyan nya.,1,Non-Toxic,69, fans abe Jhtquot bgt bullyan nya, fans abe jhtquot bgt bullyan nya,fans abe jhtquot bgt bullyan nya,"['fans', 'abe', 'jhtquot', 'bgt', 'bullyan', 'nya']","['fans', 'abe', 'jhtquot', 'bgt', 'bullyan', 'nya']"
2024-12-08 14:34:01+00:00,@Hkgzlove92,â€‹@@fernandosarindat3903klu GK salah am fans nya ank nya atta,1,Non-Toxic,62, GK salah am fans nya ank nya atta, gk salah am fans nya ank nya atta,gk salah am fans nya ank nya atta,"['gk', 'salah', 'am', 'fans', 'nya', 'ank', 'nya', 'atta']","['gk', 'salah', 'am', 'fans', 'nya', 'ank', 'nya', 'atta']"
2024-12-08 14:38:20+00:00,@Hkgzlove92,@@theblackestlily waktu di acara cipungland aja main am amena GK bisa jelasin nyesek Banget pokok nya pdhal anak kecil mereka tau ap sih....dosa aja belom ada belom ngerti,1,Non-Toxic,171, waktu di acara cipungland aja main am amena GK bisa jelasin nyesek Banget pokok nya pdhal anak kecil mereka tau ap sihdosa aja belom ada belom ngerti, waktu di acara cipungland aja main am amena gk bisa jelasin nyesek banget pokok nya pdhal anak kecil mereka tau ap sihdosa aja belom ada belom ngerti,acara cipungland aja main am amena gk jelasin nyesek banget pokok nya pdhal anak tau ap sihdosa aja belom belom ngerti,"['acara', 'cipungland', 'aja', 'main', 'am', 'amena', 'gk', 'jelasin', 'nyesek', 'banget', 'pokok', 'nya', 'pdhal', 'anak', 'tau', 'ap', 'sihdosa', 'aja', 'belom', 'belom', 'ngerti']","['acara', 'cipungland', 'aja', 'main', 'am', 'amena', 'gk', 'jelasin', 'nyesek', 'banget', 'pokok', 'nya', 'pdhal', 'anak', 'tau', 'ap', 'sihdosa', 'aja', 'bom', 'bom', 'ngerti']"
2024-12-08 14:17:04+00:00,@atikm2032,Gemesnyaâ¤â¤â¤,7,Non-Toxic,17,Gemesnya,gemesnya,gemesnya,['gemesnya'],['gemesnya']
2024-12-08 14:16:59+00:00,@teguhwismaboga12,pada lupa klo itu anak kecil anj,8,Toxic,32,pada lupa klo itu anak kecil anj,pada lupa klo itu anak kecil anj,lupa klo anak anj,"['lupa', 'klo', 'anak', 'anj']","['lupa', 'klo', 'anak', 'anj']"
2024-12-08 14:16:05+00:00,@Susiandriani592,Gue pantau ni komen masih ada gk yg bully ajjae .. miris sekali yg pda bully anak kecil,572,Non-Toxic,87,Gue pantau ni komen masih ada gk yg bully ajjae  miris sekali yg pda bully anak kecil,gue pantau ni komen masih ada gk yg bully ajjae  miris sekali yg pda bully anak kecil,gue pantau ni komen gk yg bully ajjae miris yg pda bully anak,"['gue', 'pantau', 'ni', 'komen', 'gk', 'yg', 'bully', 'ajjae', 'miris', 'yg', 'pda', 'bully', 'anak']","['gue', 'pantau', 'ni', 'komen', 'gk', 'yg', 'bully', 'ajjae', 'miris', 'yg', 'pda', 'bully', 'anak']"
